Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Etsy link (product.metafields.custom.etsy_link),Introductory sentence (product.metafields.custom.introductory_sentence),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Frame style (product.metafields.shopify.frame-style),Neckline (product.metafields.shopify.neckline),Painting medium (product.metafields.shopify.painting-medium),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
penshaw-monument-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
penshaw-monument-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
penshaw-monument-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
penshaw-monument-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
penshaw-monument-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
st-agnes-travel-poster,St. Agnes Travel Poster,"<p>I love Cornwall, I really really love it. I feel at home there, so this print was a complete pleasure to work on. It was a great suggestion from a friend of mine who holds this place dear to her heart and has many fond memories of St. Agnes.</p>
<p>I've tried to capture the rugged beauty of the north coast of Cornwall, that sense of wilderness; of being at the complete mercy of the sea and the south westerly wind.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Coast, Cornwall, England",true,Size,A4,,,,,,,,st-agnes-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/StAgnesTravelPosterFramed.jpg?v=1691355452,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/1066652146/st-neots-cambridgeshire-stained-glass,,,11,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
st-agnes-travel-poster,,,,,,,,,A3,,,,,,,,st-agnes-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/StAgnesTravelPoster.jpg?v=1691355452,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
st-agnes-travel-poster,,,,,,,,,A2,,,,,,,,st-agnes-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
st-agnes-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
st-agnes-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
st-agnes-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
st-agnes-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
st-agnes-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
st-agnes-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brancaster-beach-travel-poster,Brancaster Beach Travel Poster,"<p>There's something special about Brancaster beach. Everyone that goes there feels like it's their own little secret getaway. For us as a family it's wonderful. Firstly, we can get there and back in a day which is great for us landlocked Bedfordians. Secondly the beach is huge, massive in fact. When the tide is out you need to factor in a good 15 mins walk (with little kids) just to have a paddle. When the tide is in however, you've got one eye on the car park willing it not to flood.<br></p>
<p>There are no fairground rides, no arcade machines polluting the airwaves, just birdsong, the sound of the wind whipping over the sand dunes and the waves crashing. It really is the perfect escape. If you've been there yourself then you'll understand just how special it is, and if you haven't, get planning your trip, you can thank me later.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Coast, East Anglia, England, Norfolk",true,Size,A4,,,,,,,,brancaster-beach-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/BrancasterFramed.png?v=1691355498,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/264880881/brancaster-beach-norfolk-england-uk,,,15,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
brancaster-beach-travel-poster,,,,,,,,,A3,,,,,,,,brancaster-beach-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/BrancasterNB.png?v=1691355497,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
brancaster-beach-travel-poster,,,,,,,,,A2,,,,,,,,brancaster-beach-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
brancaster-beach-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brancaster-beach-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brancaster-beach-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brancaster-beach-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brancaster-beach-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brancaster-beach-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-york-marathon-travel-poster,New York Marathon Travel Poster,"<p>Starting at the Verrazano-Narrows bridge on Staten Island, the New York Marathon winds its way through Brooklyn, Queens, skimming the Bronx and into Manhattan. What a route.<br></p>
<p>I’ve tried to capture the energy at the start of the race – people from all nations packed onto the bridge, full of adrenaline and hope – oblivious to the lactic acid build up awaiting them on Fifth Avenue. I originally started this illustration with a different angle in mind (looking north over the bridge from ground level) but after a few hours work I realised that at this angle this bridge could be anywhere! What I needed was Manhattan in the distance. Obvious really, and the artwork certainly did take on a new energy once I'd cottoned on to this. I really loved doing the city skyline, but was deeply moved not to be doing the Twin Towers.<br></p>
<p>I've never been to New York but I hope to visit one day with my family. It will not be via the NYC marathon though, I do not cultivate that kind of stamina. Huge kudos to anyone who has run it though. Huge.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Bridges, Marathon, New York, Rest of the world, USA",true,Size,A4,,,,,,,,new-york-marathon-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/NewYorkMarathonTravelPosterFramed.jpg?v=1691262193,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/259783915/the-new-york-city-marathon-verrazano,,,3,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
new-york-marathon-travel-poster,,,,,,,,,A3,,,,,,,,new-york-marathon-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/NewYorkMarathonTravelPoster.png?v=1691262193,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
new-york-marathon-travel-poster,,,,,,,,,A2,,,,,,,,new-york-marathon-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
new-york-marathon-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-york-marathon-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-york-marathon-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-york-marathon-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-york-marathon-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new-york-marathon-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southwold-travel-poster,Southwold Travel Poster,"<p>Southwold – a firm favourite for family holidays, beachcombers and dog walkers. With its Grade II listed lighthouse, world famous Adnams Brewery and it’s traditional pier, Southwold is the perfect way to sample the delights of the British seaside. Just brace yourself for the North Sea wind.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Coast, East Anglia, England, Suffolk",true,Size,A4,,,,,,,,southwold-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/SouthwoldTravelPosterFramed.jpg?v=1691355525,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/258959682/southwold-suffolk-england-uk-signed,,,11,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
southwold-travel-poster,,,,,,,,,A3,,,,,,,,southwold-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/SouthwoldTravelPoster.png?v=1691355525,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
southwold-travel-poster,,,,,,,,,A2,,,,,,,,southwold-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
southwold-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southwold-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southwold-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southwold-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southwold-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southwold-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emley-moor-mast-travel-poster,Emley Moor Mast Travel Poster,"<p>This was the first travel poster that I ever created and it was originally designed for my sister-in-law. She is a lovely Yorkshire lady and has always treasured this local landmark. She wanted some artwork that would look modern, fresh and eye-catching in her front room and at the same time evoke a sense of nostalgia for her childhood. It's such a much loved and iconic structure, and can be seen for miles and miles around the county. I've had such a great response to this Emley Moor Mast travel poster and I've been overwhelmed with how popular it has become.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"England, Industrial, Masts, Yorkshire",true,Size,A4,,,,,,,,emley-moor-mast-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/EmleyMoorTravelPosterFramed.jpg?v=1691355554,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/226413220/emley-moor-mast-kirklees-west-yorkshire,,,27,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
emley-moor-mast-travel-poster,,,,,,,,,A3,,,,,,,,emley-moor-mast-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/EmleyMoorTravelPoster.jpg?v=1691355554,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
emley-moor-mast-travel-poster,,,,,,,,,A2,,,,,,,,emley-moor-mast-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
emley-moor-mast-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emley-moor-mast-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emley-moor-mast-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emley-moor-mast-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emley-moor-mast-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emley-moor-mast-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandy-heath-transmitter-night-travel-poster,Sandy Heath Transmitter Night Travel Poster,"<p>Sandy Heath Transmitter by night. Standing proud over the towns of Potton and Sandy is the Sandy Heath Transmitter. A huge willowy structure sitting amongst rare heathland and overlooking the beautiful RSPB nature reserve.<br></p>
<p>As night beckons the red lights offer a reassuring glow to the locals and an informative glare to those above. And for some, after a long drive the lights are a beacon of home, a sign that a cup of tea is not far away. I really enjoyed doing this one as it’s my home turf.  It currently hangs on my kitchen wall and I made sure I got the first print - makers privileges and all that.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Bedfordshire, East Anglia, England, Industrial, Masts, Night",true,Size,A4,,,,,,,,sandy-heath-transmitter-night-travel-poster-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/SandyHeathTransmitterNightTravelPosterFramed.jpg?v=1691355598,1,"",false,,,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/252120966/sandy-heath-transmitter-night-sandy,,,6,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
sandy-heath-transmitter-night-travel-poster,,,,,,,,,A3,,,,,,,,sandy-heath-transmitter-night-travel-poster-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/SandyHeathTransmitterNightTravelPoster.jpg?v=1691355598,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
sandy-heath-transmitter-night-travel-poster,,,,,,,,,A2,,,,,,,,sandy-heath-transmitter-night-travel-poster-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
sandy-heath-transmitter-night-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandy-heath-transmitter-night-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandy-heath-transmitter-night-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandy-heath-transmitter-night-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandy-heath-transmitter-night-travel-poster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
